#FILE:                       ,CA_Blank.ngb-ds3               
#FORMAT:                     ,NETZSCH5                       
#IDENTITY:                   ,CA blank                       
#DECIMAL:                    ,POINT                          
#SEPARATOR:                  ,COMMA                          
#MTYPE:                      ,DSC                            
#INSTRUMENT:                 ,Microlab TU Delft              
#PROJECT:                    ,                               
#DATE/TIME:                  ,2/05/2023 8:33:34 AM           
#CORR. FILE:                 ,2023_04_25.ngb-bs3             
#LABORATORY:                 ,TU Delft Micro Lab             
#OPERATOR:                   ,Ameya                          
#REMARK:                     ,under argon atmosphere, 10K/min
#SAMPLE:                     ,CA_Blank                       
#SAMPLE MASS /mg:            ,35.1                           
#MATERIAL:                   ,Capsules                       
#REFERENCE:                  ,blank                          
#REFERENCE MASS /mg:         ,0                              
#TYPE OF CRUCIBLE:           ,DSC/TG pan Al2O3               
#SAMPLE CRUCIBLE MASS /mg:   ,0                              
#REFERENCE CRUCIBLE MASS /mg:,0                              
#CORR. CODE:                 ,020                            
#EXO:                        ,+1                             
#RANGE:                      ,40/10.0(K/min)/1000            
#SEGMENT:                    ,S2/2                           

##Temp./øC,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge1)/(ml/min),Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),DTG/(%/min),Sensit./(uV/mW)
299.89801, 40.99833,     0.58956,  62.74929,50.00000,0.0000e+000,20.00000,    -3.40875,0.86037
299.94699, 41.00333,     0.58951,  62.72365,50.00000,0.0000e+000,20.00000,    -3.40709,0.86033
299.99399, 41.00834,     0.58923,  62.71225,50.00000,0.0000e+000,20.00000,    -3.40564,0.86029
300.04501, 41.01333,     0.58921,  62.70086,50.00000,0.0000e+000,20.00000,    -3.40444,0.86024
300.09201, 41.01833,     0.58909,  62.67521,50.00000,0.0000e+000,20.00000,    -3.40347,0.86020
300.14401, 41.02333,     0.58867,  62.66097,50.00000,0.0000e+000,20.00000,    -3.40262,0.86016
300.18900, 41.02833,     0.58859,  62.63818,50.00000,0.0000e+000,20.00000,    -3.40176,0.86012
300.23199, 41.03333,     0.58841,  62.62393,50.00000,0.0000e+000,20.00000,    -3.40079,0.86008
300.27499, 41.03833,     0.58844,  62.60114,50.00000,0.0000e+000,20.00000,    -3.39968,0.86004
300.34100, 41.04333,     0.58787,  62.58974,50.00000,0.0000e+000,20.00000,    -3.39846,0.85998
300.38501, 41.04833,     0.58765,  62.56125,50.00000,0.0000e+000,20.00000,    -3.39721,0.85995
300.43399, 41.05333,     0.58755,  62.54986,50.00000,0.0000e+000,20.00000,    -3.39594,0.85990
300.48099, 41.05833,     0.58730,  62.52706,50.00000,0.0000e+000,20.00000,    -3.39469,0.85986
300.54099, 41.06333,     0.58728,  62.51282,50.00000,0.0000e+000,20.00000,    -3.39345,0.85981
300.57700, 41.06833,     0.58708,  62.49003,50.00000,0.0000e+000,20.00000,    -3.39225,0.85978
300.63000, 41.07333,     0.58665,  62.47578,50.00000,0.0000e+000,20.00000,    -3.39111,0.85973
300.68201, 41.07833,     0.58618,  62.45299,50.00000,0.0000e+000,20.00000,    -3.39001,0.85969
300.72400, 41.08333,     0.58646,  62.44160,50.00000,0.0000e+000,20.00000,    -3.38889,0.85965
300.78201, 41.08833,     0.58606,  62.41595,50.00000,0.0000e+000,20.00000,    -3.38769,0.85960
300.82901, 41.09333,     0.58607,  62.40456,50.00000,0.0000e+000,20.00000,    -3.38638,0.85956
300.87201, 41.09833,     0.58536,  62.37892,50.00000,0.0000e+000,20.00000,    -3.38494,0.85952
300.92499, 41.10333,     0.58514,  62.36752,50.00000,0.0000e+000,20.00000,    -3.38338,0.85948
300.96600, 41.10833,     0.58513,  62.34473,50.00000,0.0000e+000,20.00000,    -3.38165,0.85944
301.01501, 41.11333,     0.58473,  62.33049,50.00000,0.0000e+000,20.00000,    -3.37976,0.85940
301.06400, 41.11833,     0.58459,  62.30769,50.00000,0.0000e+000,20.00000,    -3.37769,0.85935
301.10901, 41.12333,     0.58449,  62.29914,50.00000,0.0000e+000,20.00000,    -3.37545,0.85931
301.16299, 41.12833,     0.58404,  62.27350,50.00000,0.0000e+000,20.00000,    -3.37304,0.85927
301.20901, 41.13334,     0.58394,  62.26211,50.00000,0.0000e+000,20.00000,    -3.37048,0.85923
301.26501, 41.13833,     0.58372,  62.23932,50.00000,0.0000e+000,20.00000,    -3.36774,0.85918
301.31601, 41.14333,     0.58347,  62.22792,50.00000,0.0000e+000,20.00000,    -3.36485,0.85913
301.35699, 41.14833,     0.58332,  62.20513,50.00000,0.0000e+000,20.00000,    -3.36184,0.85910
301.40500, 41.15333,     0.58294,  62.19088,50.00000,0.0000e+000,20.00000,    -3.35872,0.85906
301.45999, 41.15833,     0.58257,  62.17094,50.00000,0.0000e+000,20.00000,    -3.35557,0.85901
301.50601, 41.16333,     0.58214,  62.15954,50.00000,0.0000e+000,20.00000,    -3.35242,0.85897
301.54599, 41.16833,     0.58206,  62.13390,50.00000,0.0000e+000,20.00000,    -3.34936,0.85893
301.59601, 41.17333,     0.58176,  62.12536,50.00000,0.0000e+000,20.00000,    -3.34645,0.85889
301.64700, 41.17833,     0.58167,  62.11396,50.00000,0.0000e+000,20.00000,    -3.34372,0.85885
301.69699, 41.18333,     0.58117,  62.08832,50.00000,0.0000e+000,20.00000,    -3.34116,0.85880
301.75000, 41.18833,     0.58094,  62.07692,50.00000,0.0000e+000,20.00000,    -3.33874,0.85876
301.79099, 41.19333,     0.58064,  62.05413,50.00000,0.0000e+000,20.00000,    -3.33636,0.85872
301.84299, 41.19833,     0.58034,  62.04274,50.00000,0.0000e+000,20.00000,    -3.33391,0.85867
301.88400, 41.20333,     0.58004,  62.01994,50.00000,0.0000e+000,20.00000,    -3.33130,0.85864
301.94199, 41.20833,     0.57987,  62.00570,50.00000,0.0000e+000,20.00000,    -3.32855,0.85859
301.99301, 41.21333,     0.57959,  61.98290,50.00000,0.0000e+000,20.00000,    -3.32574,0.85854
302.03900, 41.21833,     0.57934,  61.97151,50.00000,0.0000e+000,20.00000,    -3.32291,0.85850
302.08899, 41.22333,     0.57897,  61.94587,50.00000,0.0000e+000,20.00000,    -3.32008,0.85846
302.14200, 41.22833,     0.57877,  61.93447,50.00000,0.0000e+000,20.00000,    -3.31717,0.85841
302.18701, 41.23333,     0.57847,  61.91168,50.00000,0.0000e+000,20.00000,    -3.31414,0.85837
302.23099, 41.23833,     0.57794,  61.89744,50.00000,0.0000e+000,20.00000,    -3.31101,0.85833
302.28500, 41.24333,     0.57746,  61.87749,50.00000,0.0000e+000,20.00000,    -3.30789,0.85829
302.33099, 41.24833,     0.57724,  61.86325,50.00000,0.0000e+000,20.00000,    -3.30485,0.85825
302.37000, 41.25333,     0.57675,  61.83761,50.00000,0.0000e+000,20.00000,    -3.30196,0.85821
302.43100, 41.25834,     0.57684,  61.82906,50.00000,0.0000e+000,20.00000,    -3.29913,0.85816
302.48499, 41.26333,     0.57659,  61.80342,50.00000,0.0000e+000,20.00000,    -3.29625,0.85811
302.53000, 41.26833,     0.57626,  61.79202,50.00000,0.0000e+000,20.00000,    -3.29320,0.85807
302.57901, 41.27333,     0.57566,  61.76638,50.00000,0.0000e+000,20.00000,    -3.28991,0.85803
302.62500, 41.27833,     0.57526,  61.75498,50.00000,0.0000e+000,20.00000,    -3.28646,0.85799
302.67499, 41.28333,     0.57531,  61.73219,50.00000,0.0000e+000,20.00000,    -3.28293,0.85795
302.71600, 41.28833,     0.57483,  61.71795,50.00000,0.0000e+000,20.00000,    -3.27943,0.85791
302.77301, 41.29333,     0.57390,  61.69516,50.00000,0.0000e+000,20.00000,    -3.27596,0.85786
302.81299, 41.29833,     0.57372,  61.68376,50.00000,0.0000e+000,20.00000,    -3.27250,0.85782
302.86499, 41.30333,     0.57385,  61.65812,50.00000,0.0000e+000,20.00000,    -3.26898,0.85778
302.91501, 41.30833,     0.57335,  61.64672,50.00000,0.0000e+000,20.00000,    -3.26537,0.85774
302.96600, 41.31333,     0.57312,  61.62393,50.00000,0.0000e+000,20.00000,    -3.26169,0.85769
303.01099, 41.31833,     0.57267,  61.61254,50.00000,0.0000e+000,20.00000,    -3.25797,0.85765
303.05600, 41.32333,     0.57211,  61.58974,50.00000,0.0000e+000,20.00000,    -3.25421,0.85761
303.11499, 41.32833,     0.57207,  61.57835,50.00000,0.0000e+000,20.00000,    -3.25036,0.85756
303.15500, 41.33333,     0.57131,  61.55556,50.00000,0.0000e+000,20.00000,    -3.24641,0.85753
303.19901, 41.33833,     0.57141,  61.54701,50.00000,0.0000e+000,20.00000,    -3.24239,0.85749
303.25299, 41.34333,     0.57055,  61.52137,50.00000,0.0000e+000,20.00000,    -3.23842,0.85744
303.29099, 41.34833,     0.57037,  61.50997,50.00000,0.0000e+000,20.00000,    -3.23471,0.85741
303.34500, 41.35333,     0.57013,  61.50142,50.00000,0.0000e+000,20.00000,    -3.23143,0.85736
303.40201, 41.35833,     0.56970,  61.47578,50.00000,0.0000e+000,20.00000,    -3.22863,0.85731
303.44000, 41.36333,     0.56937,  61.46724,50.00000,0.0000e+000,20.00000,    -3.22614,0.85727
303.48999, 41.36833,     0.56897,  61.44445,50.00000,0.0000e+000,20.00000,    -3.22372,0.85723
303.54599, 41.37333,     0.56870,  61.43305,50.00000,0.0000e+000,20.00000,    -3.22108,0.85718
303.58801, 41.37833,     0.56806,  61.41026,50.00000,0.0000e+000,20.00000,    -3.21806,0.85715
303.64600, 41.38334,     0.56774,  61.39886,50.00000,0.0000e+000,20.00000,    -3.21471,0.85709
303.69000, 41.38833,     0.56756,  61.37607,50.00000,0.0000e+000,20.00000,    -3.21115,0.85706
303.73199, 41.39333,     0.56685,  61.36467,50.00000,0.0000e+000,20.00000,    -3.20751,0.85702
303.78101, 41.39833,     0.56670,  61.34188,50.00000,0.0000e+000,20.00000,    -3.20383,0.85698
303.84299, 41.40333,     0.56623,  61.33049,50.00000,0.0000e+000,20.00000,    -3.20013,0.85692
303.88300, 41.40833,     0.56577,  61.30484,50.00000,0.0000e+000,20.00000,    -3.19636,0.85689
303.93799, 41.41333,     0.56527,  61.29345,50.00000,0.0000e+000,20.00000,    -3.19248,0.85684
303.98099, 41.41833,     0.56499,  61.27065,50.00000,0.0000e+000,20.00000,    -3.18850,0.85680
304.02499, 41.42333,     0.56469,  61.25926,50.00000,0.0000e+000,20.00000,    -3.18443,0.85676
304.08200, 41.42833,     0.56406,  61.23647,50.00000,0.0000e+000,20.00000,    -3.18031,0.85671
304.12000, 41.43333,     0.56383,  61.22507,50.00000,0.0000e+000,20.00000,    -3.17613,0.85668
304.17001, 41.43833,     0.56335,  61.19943,50.00000,0.0000e+000,20.00000,    -3.17184,0.85663
304.23300, 41.44333,     0.56278,  61.19088,50.00000,0.0000e+000,20.00000,    -3.16739,0.85658
304.28699, 41.44833,     0.56228,  61.16524,50.00000,0.0000e+000,20.00000,    -3.16278,0.85653
304.31400, 41.45333,     0.56189,  61.15385,50.00000,0.0000e+000,20.00000,    -3.15808,0.85651
304.36700, 41.45833,     0.56166,  61.13390,50.00000,0.0000e+000,20.00000,    -3.15338,0.85646
304.41000, 41.46333,     0.56136,  61.11966,50.00000,0.0000e+000,20.00000,    -3.14875,0.85642
304.45801, 41.46833,     0.56090,  61.09972,50.00000,0.0000e+000,20.00000,    -3.14415,0.85638
304.50699, 41.47333,     0.56037,  61.08832,50.00000,0.0000e+000,20.00000,    -3.13951,0.85634
304.55600, 41.47833,     0.56010,  61.06553,50.00000,0.0000e+000,20.00000,    -3.13472,0.85629
304.60999, 41.48333,     0.55988,  61.05413,50.00000,0.0000e+000,20.00000,    -3.12974,0.85625
304.64899, 41.48833,     0.55926,  61.03134,50.00000,0.0000e+000,20.00000,    -3.12458,0.85621
304.70099, 41.49333,     0.55866,  61.01994,50.00000,0.0000e+000,20.00000,    -3.11929,0.85617
304.75500, 41.49833,     0.55811,  61.00285,50.00000,0.0000e+000,20.00000,    -3.11391,0.85612
304.79800, 41.50333,     0.55780,  60.98860,50.00000,0.0000e+000,20.00000,    -3.10843,0.85608
304.85001, 41.50834,     0.55702,  60.96866,50.00000,0.0000e+000,20.00000,    -3.10281,0.85604
304.89801, 41.51333,     0.55669,  60.96011,50.00000,0.0000e+000,20.00000,    -3.09708,0.85599
304.94299, 41.51833,     0.55649,  60.93447,50.00000,0.0000e+000,20.00000,    -3.09136,0.85595
304.98901, 41.52333,     0.55588,  60.92308,50.00000,0.0000e+000,20.00000,    -3.08586,0.85591
305.03900, 41.52833,     0.55540,  60.91453,50.00000,0.0000e+000,20.00000,    -3.08072,0.85587
305.08899, 41.53333,     0.55479,  60.89174,50.00000,0.0000e+000,20.00000,    -3.07595,0.85582
305.13800, 41.53833,     0.55467,  60.88034,50.00000,0.0000e+000,20.00000,    -3.07136,0.85578
305.18500, 41.54333,     0.55416,  60.85755,50.00000,0.0000e+000,20.00000,    -3.06679,0.85574
305.22601, 41.54833,     0.55375,  60.84615,50.00000,0.0000e+000,20.00000,    -3.06212,0.85570
305.29199, 41.55333,     0.55344,  60.82621,50.00000,0.0000e+000,20.00000,    -3.05732,0.85565
305.33701, 41.55833,     0.55283,  60.81481,50.00000,0.0000e+000,20.00000,    -3.05246,0.85561
305.37399, 41.56333,     0.55214,  60.79202,50.00000,0.0000e+000,20.00000,    -3.04754,0.85557
305.42801, 41.56833,     0.55206,  60.78063,50.00000,0.0000e+000,20.00000,    -3.04255,0.85553
305.47601, 41.57333,     0.55156,  60.75784,50.00000,0.0000e+000,20.00000,    -3.03746,0.85548
305.52399, 41.57833,     0.55108,  60.74929,50.00000,0.0000e+000,20.00000,    -3.03228,0.85544
305.57199, 41.58333,     0.55055,  60.72649,50.00000,0.0000e+000,20.00000,    -3.02708,0.85540
305.61600, 41.58833,     0.55011,  60.71510,50.00000,0.0000e+000,20.00000,    -3.02193,0.85536
305.67599, 41.59333,     0.54913,  60.69516,50.00000,0.0000e+000,20.00000,    -3.01688,0.85531
305.72198, 41.59833,     0.54860,  60.68376,50.00000,0.0000e+000,20.00000,    -3.01191,0.85527
305.76501, 41.60333,     0.54827,  60.66097,50.00000,0.0000e+000,20.00000,    -3.00696,0.85523
305.81201, 41.60833,     0.54771,  60.65242,50.00000,0.0000e+000,20.00000,    -3.00196,0.85519
305.86499, 41.61333,     0.54718,  60.62963,50.00000,0.0000e+000,20.00000,    -2.99685,0.85514
305.91501, 41.61833,     0.54683,  60.62108,50.00000,0.0000e+000,20.00000,    -2.99162,0.85510
305.95901, 41.62333,     0.54622,  60.59829,50.00000,0.0000e+000,20.00000,    -2.98631,0.85506
306.00699, 41.62833,     0.54553,  60.58689,50.00000,0.0000e+000,20.00000,    -2.98100,0.85501
306.05600, 41.63334,     0.54490,  60.56980,50.00000,0.0000e+000,20.00000,    -2.97573,0.85497
306.10199, 41.63833,     0.54429,  60.55556,50.00000,0.0000e+000,20.00000,    -2.97051,0.85493
306.15500, 41.64333,     0.54386,  60.53561,50.00000,0.0000e+000,20.00000,    -2.96530,0.85488
306.19501, 41.64833,     0.54348,  60.52707,50.00000,0.0000e+000,20.00000,    -2.96004,0.85485
306.24701, 41.65333,     0.54340,  60.50427,50.00000,0.0000e+000,20.00000,    -2.95462,0.85480
306.30099, 41.65833,     0.54282,  60.49573,50.00000,0.0000e+000,20.00000,    -2.94898,0.85475
306.33401, 41.66333,     0.54223,  60.47578,50.00000,0.0000e+000,20.00000,    -2.94311,0.85473
306.39499, 41.66833,     0.54165,  60.46439,50.00000,0.0000e+000,20.00000,    -2.93704,0.85467
306.42999, 41.67333,     0.54109,  60.44729,50.00000,0.0000e+000,20.00000,    -2.93087,0.85464
306.48700, 41.67833,     0.54066,  60.43590,50.00000,0.0000e+000,20.00000,    -2.92469,0.85459
306.53000, 41.68333,     0.54003,  60.41596,50.00000,0.0000e+000,20.00000,    -2.91853,0.85455
306.59299, 41.68833,     0.53965,  60.40741,50.00000,0.0000e+000,20.00000,    -2.91239,0.85450
306.63501, 41.69333,     0.53886,  60.38461,50.00000,0.0000e+000,20.00000,    -2.90626,0.85446
306.67599, 41.69833,     0.53861,  60.37607,50.00000,0.0000e+000,20.00000,    -2.90025,0.85442
306.72800, 41.70333,     0.53767,  60.36752,50.00000,0.0000e+000,20.00000,    -2.89448,0.85438
306.77802, 41.70833,     0.53729,  60.34473,50.00000,0.0000e+000,20.00000,    -2.88899,0.85433
306.81799, 41.71333,     0.53670,  60.33618,50.00000,0.0000e+000,20.00000,    -2.88373,0.85430
306.87299, 41.71833,     0.53602,  60.31624,50.00000,0.0000e+000,20.00000,    -2.87856,0.85425
306.92200, 41.72333,     0.53567,  60.30484,50.00000,0.0000e+000,20.00000,    -2.87330,0.85421
306.98700, 41.72833,     0.53473,  60.28775,50.00000,0.0000e+000,20.00000,    -2.86787,0.85415
307.01199, 41.73333,     0.53434,  60.27635,50.00000,0.0000e+000,20.00000,    -2.86227,0.85413
307.07300, 41.73833,     0.53389,  60.25926,50.00000,0.0000e+000,20.00000,    -2.85655,0.85407
307.10999, 41.74333,     0.53358,  60.25071,50.00000,0.0000e+000,20.00000,    -2.85079,0.85404
307.15500, 41.74833,     0.53297,  60.23077,50.00000,0.0000e+000,20.00000,    -2.84505,0.85400
307.21799, 41.75333,     0.53255,  60.21937,50.00000,0.0000e+000,20.00000,    -2.83936,0.85394
307.25101, 41.75834,     0.53183,  60.19943,50.00000,0.0000e+000,20.00000,    -2.83371,0.85391
307.31100, 41.76333,     0.53084,  60.19088,50.00000,0.0000e+000,20.00000,    -2.82807,0.85386
307.36200, 41.76833,     0.53021,  60.17379,50.00000,0.0000e+000,20.00000,    -2.82237,0.85382
307.39801, 41.77333,     0.52990,  60.16239,50.00000,0.0000e+000,20.00000,    -2.81659,0.85378
307.45700, 41.77833,     0.52922,  60.14245,50.00000,0.0000e+000,20.00000,    -2.81075,0.85373
307.50400, 41.78333,     0.52894,  60.13390,50.00000,0.0000e+000,20.00000,    -2.80489,0.85369
307.55399, 41.78833,     0.52858,  60.11111,50.00000,0.0000e+000,20.00000,    -2.79900,0.85365
307.60001, 41.79333,     0.52810,  60.10256,50.00000,0.0000e+000,20.00000,    -2.79306,0.85360
307.64899, 41.79833,     0.52736,  60.08262,50.00000,0.0000e+000,20.00000,    -2.78705,0.85356
307.70200, 41.80333,     0.52655,  60.07123,50.00000,0.0000e+000,20.00000,    -2.78098,0.85351
307.75000, 41.80833,     0.52609,  60.05413,50.00000,0.0000e+000,20.00000,    -2.77488,0.85347
307.79599, 41.81333,     0.52558,  60.04273,50.00000,0.0000e+000,20.00000,    -2.76879,0.85343
307.84900, 41.81833,     0.52500,  60.02279,50.00000,0.0000e+000,20.00000,    -2.76270,0.85338
307.88501, 41.82333,     0.52408,  60.01424,50.00000,0.0000e+000,20.00000,    -2.75664,0.85335
307.94000, 41.82833,     0.52347,  59.99430,50.00000,0.0000e+000,20.00000,    -2.75061,0.85330
307.99200, 41.83333,     0.52281,  59.98291,50.00000,0.0000e+000,20.00000,    -2.74461,0.85326
308.04001, 41.83833,     0.52210,  59.96581,50.00000,0.0000e+000,20.00000,    -2.73862,0.85321
308.08701, 41.84333,     0.52164,  59.95442,50.00000,0.0000e+000,20.00000,    -2.73256,0.85317
308.13000, 41.84833,     0.52118,  59.94017,50.00000,0.0000e+000,20.00000,    -2.72641,0.85313
308.17999, 41.85333,     0.52042,  59.92877,50.00000,0.0000e+000,20.00000,    -2.72017,0.85309
308.22601, 41.85833,     0.51978,  59.91168,50.00000,0.0000e+000,20.00000,    -2.71387,0.85305
308.26901, 41.86333,     0.51942,  59.90313,50.00000,0.0000e+000,20.00000,    -2.70761,0.85301
308.32999, 41.86833,     0.51879,  59.89174,50.00000,0.0000e+000,20.00000,    -2.70147,0.85296
308.38101, 41.87333,     0.51818,  59.87464,50.00000,0.0000e+000,20.00000,    -2.69553,0.85291
308.42700, 41.87833,     0.51724,  59.86895,50.00000,0.0000e+000,20.00000,    -2.68987,0.85287
308.47601, 41.88334,     0.51683,  59.84900,50.00000,0.0000e+000,20.00000,    -2.68443,0.85283
308.51999, 41.88833,     0.51634,  59.84046,50.00000,0.0000e+000,20.00000,    -2.67902,0.85279
308.56900, 41.89333,     0.51594,  59.82336,50.00000,0.0000e+000,20.00000,    -2.67348,0.85274
308.62000, 41.89833,     0.51502,  59.81481,50.00000,0.0000e+000,20.00000,    -2.66769,0.85270
308.65799, 41.90333,     0.51456,  59.79772,50.00000,0.0000e+000,20.00000,    -2.66167,0.85266
308.70999, 41.90833,     0.51402,  59.78632,50.00000,0.0000e+000,20.00000,    -2.65549,0.85262
308.75601, 41.91333,     0.51354,  59.76923,50.00000,0.0000e+000,20.00000,    -2.64920,0.85258
308.81100, 41.91833,     0.51308,  59.76068,50.00000,0.0000e+000,20.00000,    -2.64280,0.85253
308.85800, 41.92333,     0.51240,  59.74074,50.00000,0.0000e+000,20.00000,    -2.63631,0.85249
308.90799, 41.92833,     0.51171,  59.73219,50.00000,0.0000e+000,20.00000,    -2.62978,0.85244
308.95200, 41.93333,     0.51089,  59.71225,50.00000,0.0000e+000,20.00000,    -2.62327,0.85240
309.00101, 41.93833,     0.51020,  59.70370,50.00000,0.0000e+000,20.00000,    -2.61680,0.85236
309.04599, 41.94333,     0.50984,  59.68661,50.00000,0.0000e+000,20.00000,    -2.61037,0.85232
309.09601, 41.94833,     0.50903,  59.67521,50.00000,0.0000e+000,20.00000,    -2.60396,0.85228
309.14301, 41.95333,     0.50857,  59.65527,50.00000,0.0000e+000,20.00000,    -2.59754,0.85223
309.18500, 41.95833,     0.50795,  59.64672,50.00000,0.0000e+000,20.00000,    -2.59110,0.85220
309.23599, 41.96333,     0.50701,  59.62678,50.00000,0.0000e+000,20.00000,    -2.58464,0.85215
309.29099, 41.96833,     0.50658,  59.61823,50.00000,0.0000e+000,20.00000,    -2.57814,0.85210
309.33301, 41.97333,     0.50599,  59.59829,50.00000,0.0000e+000,20.00000,    -2.57161,0.85206
309.37500, 41.97833,     0.50545,  59.58974,50.00000,0.0000e+000,20.00000,    -2.56505,0.85203
309.43701, 41.98333,     0.50472,  59.57265,50.00000,0.0000e+000,20.00000,    -2.55850,0.85197
309.48199, 41.98833,     0.50413,  59.56125,50.00000,0.0000e+000,20.00000,    -2.55200,0.85193
309.53101, 41.99333,     0.50349,  59.54416,50.00000,0.0000e+000,20.00000,    -2.54559,0.85189
309.57901, 41.99833,     0.50257,  59.53846,50.00000,0.0000e+000,20.00000,    -2.53927,0.85184
309.62900, 42.00333,     0.50237,  59.51852,50.00000,0.0000e+000,20.00000,    -2.53301,0.85180
309.67200, 42.00834,     0.50142,  59.50997,50.00000,0.0000e+000,20.00000,    -2.52677,0.85176
309.71899, 42.01333,     0.50099,  59.49288,50.00000,0.0000e+000,20.00000,    -2.52052,0.85172
309.76999, 42.01833,     0.50033,  59.48433,50.00000,0.0000e+000,20.00000,    -2.51422,0.85167
309.81900, 42.02333,     0.49977,  59.47009,50.00000,0.0000e+000,20.00000,    -2.50788,0.85163
309.87100, 42.02833,     0.49908,  59.45869,50.00000,0.0000e+000,20.00000,    -2.50156,0.85158
309.92700, 42.03333,     0.49865,  59.44159,50.00000,0.0000e+000,20.00000,    -2.49534,0.85153
309.96201, 42.03833,     0.49777,  59.43590,50.00000,0.0000e+000,20.00000,    -2.48934,0.85150
310.01999, 42.04333,     0.49752,  59.42450,50.00000,0.0000e+000,20.00000,    -2.48363,0.85145
310.05600, 42.04833,     0.49662,  59.40741,50.00000,0.0000e+000,20.00000,    -2.47818,0.85142
310.11099, 42.05333,     0.49588,  59.40171,50.00000,0.0000e+000,20.00000,    -2.47284,0.85137
310.15100, 42.05833,     0.49529,  59.38177,50.00000,0.0000e+000,20.00000,    -2.46743,0.85133
310.20599, 42.06333,     0.49458,  59.37607,50.00000,0.0000e+000,20.00000,    -2.46180,0.85129
310.25299, 42.06833,     0.49394,  59.35897,50.00000,0.0000e+000,20.00000,    -2.45590,0.85124
310.30399, 42.07333,     0.49346,  59.35043,50.00000,0.0000e+000,20.00000,    -2.44977,0.85120
310.35101, 42.07833,     0.49249,  59.33618,50.00000,0.0000e+000,20.00000,    -2.44347,0.85116
310.39200, 42.08333,     0.49182,  59.32763,50.00000,0.0000e+000,20.00000,    -2.43707,0.85112
310.44299, 42.08833,     0.49133,  59.31054,50.00000,0.0000e+000,20.00000,    -2.43067,0.85107
310.49200, 42.09333,     0.49080,  59.30484,50.00000,0.0000e+000,20.00000,    -2.42430,0.85103
310.54300, 42.09833,     0.49006,  59.28490,50.00000,0.0000e+000,20.00000,    -2.41795,0.85098
310.59100, 42.10333,     0.48903,  59.27920,50.00000,0.0000e+000,20.00000,    -2.41159,0.85094
310.64099, 42.10833,     0.48870,  59.26211,50.00000,0.0000e+000,20.00000,    -2.40517,0.85090
310.68799, 42.11333,     0.48814,  59.25356,50.00000,0.0000e+000,20.00000,    -2.39868,0.85086
310.73801, 42.11833,     0.48730,  59.23932,50.00000,0.0000e+000,20.00000,    -2.39211,0.85081
310.77399, 42.12333,     0.48665,  59.23077,50.00000,0.0000e+000,20.00000,    -2.38547,0.85078
310.82501, 42.12833,     0.48614,  59.21653,50.00000,0.0000e+000,20.00000,    -2.37879,0.85073
310.87100, 42.13334,     0.48537,  59.20798,50.00000,0.0000e+000,20.00000,    -2.37208,0.85069
310.93399, 42.13833,     0.48471,  59.18803,50.00000,0.0000e+000,20.00000,    -2.36534,0.85064
310.98700, 42.14333,     0.48410,  59.18234,50.00000,0.0000e+000,20.00000,    -2.35855,0.85059
311.02399, 42.14833,     0.48322,  59.16524,50.00000,0.0000e+000,20.00000,    -2.35170,0.85055
311.07999, 42.15333,     0.48254,  59.15670,50.00000,0.0000e+000,20.00000,    -2.34476,0.85050
311.11899, 42.15833,     0.48184,  59.14245,50.00000,0.0000e+000,20.00000,    -2.33777,0.85047
311.17099, 42.16333,     0.48172,  59.13390,50.00000,0.0000e+000,20.00000,    -2.33078,0.85042
311.21100, 42.16833,     0.48115,  59.11681,50.00000,0.0000e+000,20.00000,    -2.32382,0.85039
311.27499, 42.17333,     0.47990,  59.11111,50.00000,0.0000e+000,20.00000,    -2.31694,0.85033
311.30899, 42.17833,     0.47946,  59.09402,50.00000,0.0000e+000,20.00000,    -2.31017,0.85030
311.35699, 42.18333,     0.47882,  59.08547,50.00000,0.0000e+000,20.00000,    -2.30347,0.85026
311.40601, 42.18833,     0.47823,  59.07122,50.00000,0.0000e+000,20.00000,    -2.29680,0.85021
311.46600, 42.19333,     0.47744,  59.06268,50.00000,0.0000e+000,20.00000,    -2.29010,0.85016
311.49799, 42.19833,     0.47669,  59.05128,50.00000,0.0000e+000,20.00000,    -2.28337,0.85013
311.55499, 42.20333,     0.47593,  59.03989,50.00000,0.0000e+000,20.00000,    -2.27668,0.85008
311.60199, 42.20833,     0.47539,  59.02564,50.00000,0.0000e+000,20.00000,    -2.27015,0.85004
311.65201, 42.21333,     0.47457,  59.01994,50.00000,0.0000e+000,20.00000,    -2.26387,0.84999
311.69901, 42.21833,     0.47403,  59.00855,50.00000,0.0000e+000,20.00000,    -2.25789,0.84995
311.74899, 42.22333,     0.47336,  58.99430,50.00000,0.0000e+000,20.00000,    -2.25216,0.84991
311.79401, 42.22833,     0.47259,  58.98861,50.00000,0.0000e+000,20.00000,    -2.24653,0.84987
311.84601, 42.23333,     0.47208,  58.97151,50.00000,0.0000e+000,20.00000,    -2.24086,0.84982
311.89001, 42.23833,     0.47154,  58.96296,50.00000,0.0000e+000,20.00000,    -2.23500,0.84978
311.94800, 42.24333,     0.47088,  58.94587,50.00000,0.0000e+000,20.00000,    -2.22889,0.84973
311.98801, 42.24833,     0.47018,  58.93732,50.00000,0.0000e+000,20.00000,    -2.22257,0.84969
