#FILE:                       ,CA_FeCN_5050.ngb-ds3           
#FORMAT:                     ,NETZSCH5                       
#IDENTITY:                   ,CA_FeCN_5050                   
#DECIMAL:                    ,POINT                          
#SEPARATOR:                  ,COMMA                          
#MTYPE:                      ,DSC                            
#INSTRUMENT:                 ,Microlab TU Delft              
#PROJECT:                    ,                               
#DATE/TIME:                  ,2/05/2023 3:52:04 PM           
#CORR. FILE:                 ,2023_04_25.ngb-bs3             
#LABORATORY:                 ,TU Delft Micro Lab             
#OPERATOR:                   ,Ameya                          
#REMARK:                     ,under argon atmosphere, 10K/min
#SAMPLE:                     ,CA_FeCN_5050                   
#SAMPLE MASS /mg:            ,37.6                           
#MATERIAL:                   ,Capsules                       
#REFERENCE:                  ,blank                          
#REFERENCE MASS /mg:         ,0                              
#TYPE OF CRUCIBLE:           ,DSC/TG pan Al2O3               
#SAMPLE CRUCIBLE MASS /mg:   ,0                              
#REFERENCE CRUCIBLE MASS /mg:,0                              
#CORR. CODE:                 ,020                            
#EXO:                        ,+1                             
#RANGE:                      ,40/10.0(K/min)/1000            
#SEGMENT:                    ,S2/2                           

##Temp./øC,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge1)/(ml/min),Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),DTG/(%/min),Sensit./(uV/mW)
152.61600, 26.68667,    -1.35874,  77.72340,50.00000,0.0000e+000,20.00000,    -2.24994,0.95359
152.68700, 26.69167,    -1.35597,  77.70745,50.00000,0.0000e+000,20.00000,    -2.24344,0.95356
152.75400, 26.69667,    -1.35313,  77.70213,50.00000,0.0000e+000,20.00000,    -2.23707,0.95354
152.82500, 26.70167,    -1.35044,  77.68617,50.00000,0.0000e+000,20.00000,    -2.23067,0.95352
152.87700, 26.70667,    -1.34778,  77.68085,50.00000,0.0000e+000,20.00000,    -2.22416,0.95350
152.95500, 26.71167,    -1.34516,  77.66489,50.00000,0.0000e+000,20.00000,    -2.21754,0.95347
153.01801, 26.71667,    -1.34242,  77.65691,50.00000,0.0000e+000,20.00000,    -2.21088,0.95345
153.08299, 26.72167,    -1.33975,  77.64628,50.00000,0.0000e+000,20.00000,    -2.20420,0.95343
153.14600, 26.72667,    -1.33695,  77.63564,50.00000,0.0000e+000,20.00000,    -2.19748,0.95341
153.21300, 26.73167,    -1.33413,  77.62234,50.00000,0.0000e+000,20.00000,    -2.19072,0.95339
153.27699, 26.73667,    -1.33131,  77.61702,50.00000,0.0000e+000,20.00000,    -2.18393,0.95336
153.34200, 26.74167,    -1.32859,  77.60106,50.00000,0.0000e+000,20.00000,    -2.17714,0.95334
153.42000, 26.74667,    -1.32599,  77.59575,50.00000,0.0000e+000,20.00000,    -2.17037,0.95332
153.47099, 26.75167,    -1.32316,  77.57979,50.00000,0.0000e+000,20.00000,    -2.16362,0.95330
153.55099, 26.75667,    -1.32049,  77.57447,50.00000,0.0000e+000,20.00000,    -2.15689,0.95327
153.61099, 26.76167,    -1.31782,  77.56117,50.00000,0.0000e+000,20.00000,    -2.15011,0.95325
153.68201, 26.76667,    -1.31502,  77.55319,50.00000,0.0000e+000,20.00000,    -2.14324,0.95323
153.73399, 26.77167,    -1.31219,  77.53989,50.00000,0.0000e+000,20.00000,    -2.13623,0.95321
153.81000, 26.77667,    -1.30948,  77.53191,50.00000,0.0000e+000,20.00000,    -2.12915,0.95318
153.87000, 26.78167,    -1.30674,  77.51596,50.00000,0.0000e+000,20.00000,    -2.12209,0.95316
153.95000, 26.78667,    -1.30401,  77.51064,50.00000,0.0000e+000,20.00000,    -2.11517,0.95314
154.00800, 26.79167,    -1.30136,  77.49734,50.00000,0.0000e+000,20.00000,    -2.10844,0.95312
154.07001, 26.79667,    -1.29860,  77.49202,50.00000,0.0000e+000,20.00000,    -2.10188,0.95309
154.15500, 26.80167,    -1.29574,  77.47872,50.00000,0.0000e+000,20.00000,    -2.09547,0.95307
154.21201, 26.80667,    -1.29294,  77.47075,50.00000,0.0000e+000,20.00000,    -2.08914,0.95305
154.26700, 26.81167,    -1.29015,  77.45745,50.00000,0.0000e+000,20.00000,    -2.08289,0.95303
154.35500, 26.81667,    -1.28747,  77.45213,50.00000,0.0000e+000,20.00000,    -2.07667,0.95300
154.41901, 26.82167,    -1.28471,  77.43617,50.00000,0.0000e+000,20.00000,    -2.07045,0.95297
154.47800, 26.82667,    -1.28188,  77.43085,50.00000,0.0000e+000,20.00000,    -2.06419,0.95295
154.55200, 26.83167,    -1.27904,  77.41755,50.00000,0.0000e+000,20.00000,    -2.05787,0.95293
154.60800, 26.83667,    -1.27615,  77.40957,50.00000,0.0000e+000,20.00000,    -2.05150,0.95291
154.67599, 26.84167,    -1.27331,  77.39894,50.00000,0.0000e+000,20.00000,    -2.04510,0.95289
154.73900, 26.84667,    -1.27061,  77.39096,50.00000,0.0000e+000,20.00000,    -2.03871,0.95286
154.80299, 26.85167,    -1.26777,  77.37766,50.00000,0.0000e+000,20.00000,    -2.03237,0.95284
154.88000, 26.85667,    -1.26493,  77.37234,50.00000,0.0000e+000,20.00000,    -2.02614,0.95282
154.94299, 26.86167,    -1.26208,  77.36436,50.00000,0.0000e+000,20.00000,    -2.02012,0.95279
155.00900, 26.86667,    -1.25928,  77.35106,50.00000,0.0000e+000,20.00000,    -2.01428,0.95277
155.05701, 26.87167,    -1.25651,  77.34575,50.00000,0.0000e+000,20.00000,    -2.00851,0.95275
155.14200, 26.87667,    -1.25374,  77.33245,50.00000,0.0000e+000,20.00000,    -2.00267,0.95272
155.21100, 26.88167,    -1.25106,  77.32713,50.00000,0.0000e+000,20.00000,    -1.99669,0.95270
155.26801, 26.88667,    -1.24834,  77.31383,50.00000,0.0000e+000,20.00000,    -1.99059,0.95268
155.34399, 26.89167,    -1.24548,  77.30585,50.00000,0.0000e+000,20.00000,    -1.98446,0.95265
155.40601, 26.89667,    -1.24246,  77.29521,50.00000,0.0000e+000,20.00000,    -1.97832,0.95263
155.47800, 26.90167,    -1.23971,  77.28723,50.00000,0.0000e+000,20.00000,    -1.97216,0.95261
155.53799, 26.90667,    -1.23696,  77.27660,50.00000,0.0000e+000,20.00000,    -1.96599,0.95259
155.60699, 26.91167,    -1.23408,  77.27128,50.00000,0.0000e+000,20.00000,    -1.95984,0.95256
155.66901, 26.91667,    -1.23129,  77.25532,50.00000,0.0000e+000,20.00000,    -1.95377,0.95254
155.73900, 26.92167,    -1.22864,  77.25000,50.00000,0.0000e+000,20.00000,    -1.94780,0.95252
155.79700, 26.92667,    -1.22588,  77.23936,50.00000,0.0000e+000,20.00000,    -1.94191,0.95250
155.87100, 26.93167,    -1.22301,  77.23138,50.00000,0.0000e+000,20.00000,    -1.93602,0.95247
155.93300, 26.93667,    -1.22016,  77.22075,50.00000,0.0000e+000,20.00000,    -1.93002,0.95245
156.00900, 26.94167,    -1.21730,  77.21542,50.00000,0.0000e+000,20.00000,    -1.92390,0.95242
156.06599, 26.94667,    -1.21439,  77.20213,50.00000,0.0000e+000,20.00000,    -1.91767,0.95240
156.13800, 26.95167,    -1.21159,  77.19681,50.00000,0.0000e+000,20.00000,    -1.91137,0.95238
156.20399, 26.95667,    -1.20874,  77.18351,50.00000,0.0000e+000,20.00000,    -1.90504,0.95235
156.26900, 26.96167,    -1.20625,  77.17819,50.00000,0.0000e+000,20.00000,    -1.89870,0.95233
156.34000, 26.96667,    -1.20354,  77.16755,50.00000,0.0000e+000,20.00000,    -1.89238,0.95231
156.40401, 26.97167,    -1.20071,  77.16223,50.00000,0.0000e+000,20.00000,    -1.88610,0.95228
156.47200, 26.97667,    -1.19786,  77.15160,50.00000,0.0000e+000,20.00000,    -1.87988,0.95226
156.55000, 26.98167,    -1.19509,  77.14362,50.00000,0.0000e+000,20.00000,    -1.87368,0.95223
156.60100, 26.98667,    -1.19232,  77.13298,50.00000,0.0000e+000,20.00000,    -1.86747,0.95221
156.66600, 26.99167,    -1.18949,  77.12766,50.00000,0.0000e+000,20.00000,    -1.86125,0.95219
156.73700, 26.99667,    -1.18677,  77.11436,50.00000,0.0000e+000,20.00000,    -1.85501,0.95216
156.80600, 27.00167,    -1.18401,  77.10904,50.00000,0.0000e+000,20.00000,    -1.84874,0.95214
156.86700, 27.00667,    -1.18118,  77.09575,50.00000,0.0000e+000,20.00000,    -1.84240,0.95212
156.93100, 27.01167,    -1.17840,  77.09042,50.00000,0.0000e+000,20.00000,    -1.83601,0.95210
156.99800, 27.01667,    -1.17559,  77.07713,50.00000,0.0000e+000,20.00000,    -1.82958,0.95207
157.07100, 27.02167,    -1.17275,  77.07181,50.00000,0.0000e+000,20.00000,    -1.82321,0.95205
157.13300, 27.02667,    -1.16998,  77.06383,50.00000,0.0000e+000,20.00000,    -1.81699,0.95202
157.20100, 27.03167,    -1.16726,  77.05319,50.00000,0.0000e+000,20.00000,    -1.81104,0.95200
157.27200, 27.03667,    -1.16450,  77.04521,50.00000,0.0000e+000,20.00000,    -1.80547,0.95197
157.31599, 27.04167,    -1.16164,  77.03457,50.00000,0.0000e+000,20.00000,    -1.80024,0.95196
157.39400, 27.04667,    -1.15893,  77.02926,50.00000,0.0000e+000,20.00000,    -1.79517,0.95193
157.46500, 27.05167,    -1.15621,  77.01596,50.00000,0.0000e+000,20.00000,    -1.79004,0.95191
157.52299, 27.05667,    -1.15370,  77.01064,50.00000,0.0000e+000,20.00000,    -1.78476,0.95188
157.59399, 27.06167,    -1.15096,  76.99734,50.00000,0.0000e+000,20.00000,    -1.77936,0.95186
157.66901, 27.06667,    -1.14815,  76.99202,50.00000,0.0000e+000,20.00000,    -1.77397,0.95183
157.73000, 27.07167,    -1.14537,  76.98138,50.00000,0.0000e+000,20.00000,    -1.76866,0.95181
157.80701, 27.07667,    -1.14242,  76.97606,50.00000,0.0000e+000,20.00000,    -1.76337,0.95178
157.86800, 27.08167,    -1.13965,  76.96542,50.00000,0.0000e+000,20.00000,    -1.75802,0.95176
157.92599, 27.08667,    -1.13701,  76.96011,50.00000,0.0000e+000,20.00000,    -1.75252,0.95174
157.98399, 27.09167,    -1.13426,  76.94947,50.00000,0.0000e+000,20.00000,    -1.74687,0.95172
158.05000, 27.09667,    -1.13165,  76.94415,50.00000,0.0000e+000,20.00000,    -1.74117,0.95169
158.12199, 27.10167,    -1.12895,  76.93351,50.00000,0.0000e+000,20.00000,    -1.73551,0.95167
158.18300, 27.10667,    -1.12629,  76.92819,50.00000,0.0000e+000,20.00000,    -1.72995,0.95165
158.25500, 27.11167,    -1.12361,  76.92021,50.00000,0.0000e+000,20.00000,    -1.72447,0.95162
158.31799, 27.11667,    -1.12091,  76.91489,50.00000,0.0000e+000,20.00000,    -1.71898,0.95160
158.37700, 27.12167,    -1.11818,  76.90426,50.00000,0.0000e+000,20.00000,    -1.71339,0.95158
158.44901, 27.12667,    -1.11551,  76.89894,50.00000,0.0000e+000,20.00000,    -1.70770,0.95155
158.52699, 27.13167,    -1.11275,  76.88564,50.00000,0.0000e+000,20.00000,    -1.70198,0.95152
158.58600, 27.13667,    -1.11002,  76.88032,50.00000,0.0000e+000,20.00000,    -1.69634,0.95150
158.65500, 27.14167,    -1.10723,  76.86968,50.00000,0.0000e+000,20.00000,    -1.69086,0.95148
158.71100, 27.14667,    -1.10451,  76.86436,50.00000,0.0000e+000,20.00000,    -1.68558,0.95146
158.78400, 27.15167,    -1.10185,  76.85372,50.00000,0.0000e+000,20.00000,    -1.68043,0.95143
158.85201, 27.15667,    -1.09928,  76.84574,50.00000,0.0000e+000,20.00000,    -1.67530,0.95140
158.91800, 27.16167,    -1.09672,  76.83511,50.00000,0.0000e+000,20.00000,    -1.67005,0.95138
158.98000, 27.16667,    -1.09402,  76.82979,50.00000,0.0000e+000,20.00000,    -1.66459,0.95136
159.04201, 27.17167,    -1.09136,  76.81915,50.00000,0.0000e+000,20.00000,    -1.65894,0.95133
159.11099, 27.17667,    -1.08876,  76.81383,50.00000,0.0000e+000,20.00000,    -1.65319,0.95131
159.17799, 27.18167,    -1.08610,  76.80319,50.00000,0.0000e+000,20.00000,    -1.64745,0.95128
159.24500, 27.18667,    -1.08342,  76.79787,50.00000,0.0000e+000,20.00000,    -1.64186,0.95126
159.31100, 27.19167,    -1.08070,  76.78723,50.00000,0.0000e+000,20.00000,    -1.63651,0.95124
159.37500, 27.19667,    -1.07804,  76.78192,50.00000,0.0000e+000,20.00000,    -1.63146,0.95121
159.44200, 27.20167,    -1.07542,  76.77659,50.00000,0.0000e+000,20.00000,    -1.62670,0.95119
159.50600, 27.20667,    -1.07276,  76.76596,50.00000,0.0000e+000,20.00000,    -1.62215,0.95116
159.56300, 27.21167,    -1.07012,  76.76064,50.00000,0.0000e+000,20.00000,    -1.61770,0.95114
159.63499, 27.21667,    -1.06748,  76.75000,50.00000,0.0000e+000,20.00000,    -1.61318,0.95112
159.70700, 27.22167,    -1.06474,  76.74734,50.00000,0.0000e+000,20.00000,    -1.60848,0.95109
159.77200, 27.22667,    -1.06199,  76.73404,50.00000,0.0000e+000,20.00000,    -1.60358,0.95107
159.84300, 27.23167,    -1.05942,  76.73138,50.00000,0.0000e+000,20.00000,    -1.59851,0.95104
159.90500, 27.23667,    -1.05686,  76.72074,50.00000,0.0000e+000,20.00000,    -1.59335,0.95102
159.97400, 27.24167,    -1.05420,  76.71543,50.00000,0.0000e+000,20.00000,    -1.58816,0.95099
160.03600, 27.24667,    -1.05158,  76.70745,50.00000,0.0000e+000,20.00000,    -1.58298,0.95097
160.10800, 27.25167,    -1.04890,  76.69947,50.00000,0.0000e+000,20.00000,    -1.57782,0.95094
160.16299, 27.25667,    -1.04625,  76.69149,50.00000,0.0000e+000,20.00000,    -1.57264,0.95092
160.22800, 27.26167,    -1.04372,  76.68617,50.00000,0.0000e+000,20.00000,    -1.56743,0.95090
160.29401, 27.26667,    -1.04112,  76.67553,50.00000,0.0000e+000,20.00000,    -1.56220,0.95087
160.35500, 27.27167,    -1.03846,  76.67287,50.00000,0.0000e+000,20.00000,    -1.55703,0.95085
160.42999, 27.27667,    -1.03597,  76.66223,50.00000,0.0000e+000,20.00000,    -1.55200,0.95082
160.50600, 27.28167,    -1.03331,  76.65691,50.00000,0.0000e+000,20.00000,    -1.54718,0.95079
160.56100, 27.28667,    -1.03082,  76.64894,50.00000,0.0000e+000,20.00000,    -1.54251,0.95077
160.62100, 27.29167,    -1.02817,  76.64362,50.00000,0.0000e+000,20.00000,    -1.53784,0.95075
160.69000, 27.29667,    -1.02562,  76.63298,50.00000,0.0000e+000,20.00000,    -1.53304,0.95073
160.76601, 27.30167,    -1.02313,  76.63032,50.00000,0.0000e+000,20.00000,    -1.52805,0.95070
160.83200, 27.30667,    -1.02043,  76.61968,50.00000,0.0000e+000,20.00000,    -1.52286,0.95067
160.89900, 27.31167,    -1.01776,  76.61436,50.00000,0.0000e+000,20.00000,    -1.51760,0.95065
160.95700, 27.31667,    -1.01514,  76.60372,50.00000,0.0000e+000,20.00000,    -1.51239,0.95063
161.02000, 27.32167,    -1.01267,  76.59840,50.00000,0.0000e+000,20.00000,    -1.50729,0.95060
161.08099, 27.32667,    -1.01015,  76.59043,50.00000,0.0000e+000,20.00000,    -1.50232,0.95058
161.16200, 27.33167,    -1.00771,  76.58511,50.00000,0.0000e+000,20.00000,    -1.49741,0.95055
161.22400, 27.33667,    -1.00530,  76.57713,50.00000,0.0000e+000,20.00000,    -1.49250,0.95053
161.27901, 27.34167,    -1.00282,  76.57181,50.00000,0.0000e+000,20.00000,    -1.48753,0.95050
161.34801, 27.34667,    -1.00020,  76.56117,50.00000,0.0000e+000,20.00000,    -1.48252,0.95048
161.41701, 27.35167,    -0.99760,  76.55851,50.00000,0.0000e+000,20.00000,    -1.47748,0.95045
161.49001, 27.35667,    -0.99514,  76.54787,50.00000,0.0000e+000,20.00000,    -1.47252,0.95043
161.54500, 27.36167,    -0.99274,  76.54255,50.00000,0.0000e+000,20.00000,    -1.46774,0.95040
161.59900, 27.36667,    -0.99018,  76.53457,50.00000,0.0000e+000,20.00000,    -1.46324,0.95038
161.66901, 27.37167,    -0.98769,  76.53191,50.00000,0.0000e+000,20.00000,    -1.45912,0.95036
161.73199, 27.37667,    -0.98528,  76.52660,50.00000,0.0000e+000,20.00000,    -1.45538,0.95033
161.79601, 27.38167,    -0.98281,  76.51862,50.00000,0.0000e+000,20.00000,    -1.45196,0.95031
161.87000, 27.38667,    -0.98019,  76.51330,50.00000,0.0000e+000,20.00000,    -1.44873,0.95028
161.93100, 27.39167,    -0.97763,  76.50266,50.00000,0.0000e+000,20.00000,    -1.44551,0.95026
161.99899, 27.39667,    -0.97522,  76.50000,50.00000,0.0000e+000,20.00000,    -1.44216,0.95023
162.06500, 27.40167,    -0.97271,  76.48936,50.00000,0.0000e+000,20.00000,    -1.43863,0.95021
162.13699, 27.40667,    -0.97017,  76.48404,50.00000,0.0000e+000,20.00000,    -1.43491,0.95018
162.20300, 27.41167,    -0.96778,  76.47606,50.00000,0.0000e+000,20.00000,    -1.43108,0.95015
162.25700, 27.41667,    -0.96522,  76.47074,50.00000,0.0000e+000,20.00000,    -1.42716,0.95013
162.33200, 27.42167,    -0.96277,  76.46276,50.00000,0.0000e+000,20.00000,    -1.42319,0.95011
162.38901, 27.42667,    -0.96032,  76.45745,50.00000,0.0000e+000,20.00000,    -1.41912,0.95008
162.46100, 27.43167,    -0.95789,  76.44947,50.00000,0.0000e+000,20.00000,    -1.41495,0.95006
162.52901, 27.43667,    -0.95544,  76.44415,50.00000,0.0000e+000,20.00000,    -1.41066,0.95003
162.58701, 27.44167,    -0.95307,  76.43351,50.00000,0.0000e+000,20.00000,    -1.40629,0.95001
162.65900, 27.44667,    -0.95055,  76.43085,50.00000,0.0000e+000,20.00000,    -1.40186,0.94998
162.71500, 27.45167,    -0.94818,  76.42021,50.00000,0.0000e+000,20.00000,    -1.39744,0.94996
162.78300, 27.45667,    -0.94577,  76.41489,50.00000,0.0000e+000,20.00000,    -1.39305,0.94993
162.83701, 27.46167,    -0.94355,  76.40691,50.00000,0.0000e+000,20.00000,    -1.38871,0.94991
162.91499, 27.46667,    -0.94121,  76.40426,50.00000,0.0000e+000,20.00000,    -1.38440,0.94988
162.97200, 27.47167,    -0.93873,  76.39362,50.00000,0.0000e+000,20.00000,    -1.38011,0.94986
163.04100, 27.47667,    -0.93634,  76.39096,50.00000,0.0000e+000,20.00000,    -1.37586,0.94983
163.10500, 27.48167,    -0.93398,  76.38032,50.00000,0.0000e+000,20.00000,    -1.37169,0.94981
163.18201, 27.48667,    -0.93153,  76.37500,50.00000,0.0000e+000,20.00000,    -1.36765,0.94978
163.24300, 27.49167,    -0.92905,  76.36702,50.00000,0.0000e+000,20.00000,    -1.36379,0.94976
163.31500, 27.49667,    -0.92677,  76.36170,50.00000,0.0000e+000,20.00000,    -1.36013,0.94973
163.36700, 27.50167,    -0.92440,  76.35372,50.00000,0.0000e+000,20.00000,    -1.35664,0.94971
163.43700, 27.50667,    -0.92205,  76.34841,50.00000,0.0000e+000,20.00000,    -1.35326,0.94968
163.49500, 27.51167,    -0.91966,  76.34043,50.00000,0.0000e+000,20.00000,    -1.34986,0.94966
163.56799, 27.51667,    -0.91727,  76.33777,50.00000,0.0000e+000,20.00000,    -1.34637,0.94963
163.63200, 27.52167,    -0.91488,  76.32713,50.00000,0.0000e+000,20.00000,    -1.34282,0.94961
163.69901, 27.52667,    -0.91249,  76.32447,50.00000,0.0000e+000,20.00000,    -1.33927,0.94958
163.76500, 27.53167,    -0.91017,  76.31383,50.00000,0.0000e+000,20.00000,    -1.33582,0.94955
163.82500, 27.53667,    -0.90786,  76.31117,50.00000,0.0000e+000,20.00000,    -1.33250,0.94953
163.88200, 27.54167,    -0.90559,  76.30319,50.00000,0.0000e+000,20.00000,    -1.32926,0.94951
163.96201, 27.54667,    -0.90291,  76.29787,50.00000,0.0000e+000,20.00000,    -1.32604,0.94948
164.01100, 27.55167,    -0.90055,  76.29521,50.00000,0.0000e+000,20.00000,    -1.32279,0.94946
164.08200, 27.55667,    -0.89836,  76.28723,50.00000,0.0000e+000,20.00000,    -1.31948,0.94943
164.14700, 27.56167,    -0.89595,  76.28191,50.00000,0.0000e+000,20.00000,    -1.31609,0.94941
164.21600, 27.56667,    -0.89377,  76.27660,50.00000,0.0000e+000,20.00000,    -1.31260,0.94938
164.28200, 27.57167,    -0.89146,  76.27128,50.00000,0.0000e+000,20.00000,    -1.30902,0.94935
164.32899, 27.57667,    -0.88913,  76.26064,50.00000,0.0000e+000,20.00000,    -1.30540,0.94934
164.40500, 27.58167,    -0.88683,  76.25798,50.00000,0.0000e+000,20.00000,    -1.30180,0.94931
164.47701, 27.58667,    -0.88459,  76.25000,50.00000,0.0000e+000,20.00000,    -1.29823,0.94928
164.53999, 27.59167,    -0.88230,  76.24468,50.00000,0.0000e+000,20.00000,    -1.29466,0.94925
164.61000, 27.59667,    -0.87991,  76.23670,50.00000,0.0000e+000,20.00000,    -1.29105,0.94923
164.67400, 27.60167,    -0.87793,  76.23138,50.00000,0.0000e+000,20.00000,    -1.28737,0.94920
164.73300, 27.60667,    -0.87592,  76.22341,50.00000,0.0000e+000,20.00000,    -1.28364,0.94918
164.80200, 27.61167,    -0.87370,  76.22074,50.00000,0.0000e+000,20.00000,    -1.27990,0.94915
164.85100, 27.61667,    -0.87147,  76.21011,50.00000,0.0000e+000,20.00000,    -1.27615,0.94913
164.92599, 27.62167,    -0.86917,  76.20745,50.00000,0.0000e+000,20.00000,    -1.27240,0.94910
164.99500, 27.62667,    -0.86658,  76.19947,50.00000,0.0000e+000,20.00000,    -1.26867,0.94907
165.04300, 27.63167,    -0.86423,  76.19415,50.00000,0.0000e+000,20.00000,    -1.26500,0.94906
165.11800, 27.63667,    -0.86186,  76.18883,50.00000,0.0000e+000,20.00000,    -1.26135,0.94903
165.18100, 27.64167,    -0.85953,  76.18351,50.00000,0.0000e+000,20.00000,    -1.25766,0.94900
165.24800, 27.64667,    -0.85746,  76.17553,50.00000,0.0000e+000,20.00000,    -1.25386,0.94897
165.30800, 27.65167,    -0.85547,  76.17553,50.00000,0.0000e+000,20.00000,    -1.24993,0.94895
165.36600, 27.65667,    -0.85329,  76.16489,50.00000,0.0000e+000,20.00000,    -1.24596,0.94893
165.43900, 27.66167,    -0.85105,  76.16489,50.00000,0.0000e+000,20.00000,    -1.24207,0.94890
165.51199, 27.66667,    -0.84889,  76.15426,50.00000,0.0000e+000,20.00000,    -1.23831,0.94887
165.55400, 27.67167,    -0.84671,  76.15160,50.00000,0.0000e+000,20.00000,    -1.23468,0.94885
165.62601, 27.67667,    -0.84429,  76.14628,50.00000,0.0000e+000,20.00000,    -1.23109,0.94883
165.68900, 27.68167,    -0.84188,  76.13830,50.00000,0.0000e+000,20.00000,    -1.22744,0.94880
165.74600, 27.68667,    -0.83948,  76.13032,50.00000,0.0000e+000,20.00000,    -1.22370,0.94878
165.82500, 27.69167,    -0.83750,  76.13032,50.00000,0.0000e+000,20.00000,    -1.21993,0.94875
165.89799, 27.69667,    -0.83532,  76.11968,50.00000,0.0000e+000,20.00000,    -1.21619,0.94872
165.95900, 27.70167,    -0.83322,  76.11436,50.00000,0.0000e+000,20.00000,    -1.21255,0.94869
166.02400, 27.70667,    -0.83094,  76.10638,50.00000,0.0000e+000,20.00000,    -1.20896,0.94867
166.07800, 27.71167,    -0.82880,  76.10372,50.00000,0.0000e+000,20.00000,    -1.20539,0.94865
166.14799, 27.71667,    -0.82668,  76.09841,50.00000,0.0000e+000,20.00000,    -1.20181,0.94862
166.20700, 27.72167,    -0.82458,  76.09043,50.00000,0.0000e+000,20.00000,    -1.19833,0.94859
166.27100, 27.72667,    -0.82245,  76.09043,50.00000,0.0000e+000,20.00000,    -1.19506,0.94857
166.33200, 27.73167,    -0.82031,  76.07979,50.00000,0.0000e+000,20.00000,    -1.19204,0.94854
166.40900, 27.73667,    -0.81824,  76.07713,50.00000,0.0000e+000,20.00000,    -1.18917,0.94851
166.45900, 27.74167,    -0.81605,  76.07181,50.00000,0.0000e+000,20.00000,    -1.18632,0.94849
166.53300, 27.74667,    -0.81387,  76.06649,50.00000,0.0000e+000,20.00000,    -1.18342,0.94846
166.60300, 27.75167,    -0.81178,  76.05851,50.00000,0.0000e+000,20.00000,    -1.18046,0.94844
166.66400, 27.75667,    -0.80955,  76.05585,50.00000,0.0000e+000,20.00000,    -1.17750,0.94841
166.71300, 27.76167,    -0.80739,  76.04787,50.00000,0.0000e+000,20.00000,    -1.17461,0.94839
166.78900, 27.76667,    -0.80538,  76.04255,50.00000,0.0000e+000,20.00000,    -1.17184,0.94836
166.84599, 27.77167,    -0.80343,  76.03723,50.00000,0.0000e+000,20.00000,    -1.16923,0.94834
166.91701, 27.77667,    -0.80144,  76.03191,50.00000,0.0000e+000,20.00000,    -1.16677,0.94831
166.97900, 27.78167,    -0.79922,  76.02394,50.00000,0.0000e+000,20.00000,    -1.16441,0.94828
167.04700, 27.78667,    -0.79704,  76.02394,50.00000,0.0000e+000,20.00000,    -1.16206,0.94826
167.11301, 27.79167,    -0.79511,  76.01330,50.00000,0.0000e+000,20.00000,    -1.15972,0.94823
167.17700, 27.79667,    -0.79287,  76.01064,50.00000,0.0000e+000,20.00000,    -1.15739,0.94820
167.22900, 27.80167,    -0.79077,  76.00266,50.00000,0.0000e+000,20.00000,    -1.15510,0.94818
167.30099, 27.80667,    -0.78869,  76.00000,50.00000,0.0000e+000,20.00000,    -1.15285,0.94815
167.35600, 27.81167,    -0.78651,  75.99202,50.00000,0.0000e+000,20.00000,    -1.15062,0.94813
167.42900, 27.81667,    -0.78433,  75.98936,50.00000,0.0000e+000,20.00000,    -1.14838,0.94810
167.48900, 27.82167,    -0.78231,  75.98138,50.00000,0.0000e+000,20.00000,    -1.14606,0.94808
167.54900, 27.82667,    -0.78017,  75.98138,50.00000,0.0000e+000,20.00000,    -1.14362,0.94805
167.60500, 27.83167,    -0.77820,  75.97340,50.00000,0.0000e+000,20.00000,    -1.14105,0.94803
167.66800, 27.83667,    -0.77623,  75.96808,50.00000,0.0000e+000,20.00000,    -1.13841,0.94801
167.74600, 27.84167,    -0.77409,  75.96277,50.00000,0.0000e+000,20.00000,    -1.13574,0.94797
167.81900, 27.84667,    -0.77200,  75.96011,50.00000,0.0000e+000,20.00000,    -1.13307,0.94794
167.88200, 27.85167,    -0.76992,  75.95479,50.00000,0.0000e+000,20.00000,    -1.13037,0.94792
167.93500, 27.85667,    -0.76797,  75.94947,50.00000,0.0000e+000,20.00000,    -1.12759,0.94790
168.00101, 27.86167,    -0.76598,  75.94149,50.00000,0.0000e+000,20.00000,    -1.12468,0.94787
168.06400, 27.86667,    -0.76392,  75.94149,50.00000,0.0000e+000,20.00000,    -1.12160,0.94785
168.12700, 27.87167,    -0.76180,  75.93351,50.00000,0.0000e+000,20.00000,    -1.11832,0.94782
168.18600, 27.87667,    -0.75977,  75.93085,50.00000,0.0000e+000,20.00000,    -1.11488,0.94780
168.25101, 27.88167,    -0.75782,  75.92287,50.00000,0.0000e+000,20.00000,    -1.11132,0.94777
168.31599, 27.88667,    -0.75583,  75.92021,50.00000,0.0000e+000,20.00000,    -1.10775,0.94774
168.36900, 27.89167,    -0.75388,  75.91755,50.00000,0.0000e+000,20.00000,    -1.10426,0.94772
168.44200, 27.89667,    -0.75193,  75.90958,50.00000,0.0000e+000,20.00000,    -1.10086,0.94769
168.50600, 27.90167,    -0.74998,  75.90691,50.00000,0.0000e+000,20.00000,    -1.09754,0.94766
168.56500, 27.90667,    -0.74803,  75.90425,50.00000,0.0000e+000,20.00000,    -1.09424,0.94764
168.63300, 27.91167,    -0.74600,  75.89894,50.00000,0.0000e+000,20.00000,    -1.09093,0.94761
